tag,id,name,product
Sant_1516,1456,-,Glucitol operon activator
Sant_1517,1457,-,Glucitol operon repressor
Sant_1518,1458,-,D-arabinose 5-phosphate isomerase
Sant_1519,1459,-,Fructose-6-phosphate aldolase
Sant_1520,1460,-,hypothetical protein
Sant_1521,1461,-,Helicase-like protein
Sant_1522,1462,-,6-phosphogluconolactonase
Sant_1523,1463,-,LysR family transcriptional regulator
Sant_1524,1464,-,Putative HxlR family transcriptional regulator
Sant_1525,1465,-,3-oxoacyl-ACP reductase
Sant_1526,1466,-,GntR family transcriptional regulator
Sant_1527,1467,-,Binding-protein-dependent transport systems inner membrane component
Sant_1528,1468,-,Binding protein dependent transporter
Sant_1529,1469,-,"NMT1/THI5 domain protein, transporter"
Sant_1530,1470,-,"ABC transporter, taurine specific"
Sant_1531,1471,-,MmgE/PrpD family protein
Sant_1532,1472,-,Alanine racemase domain-containing protein
Sant_1533,1473,-,5-oxoprolinase (ATP-hydrolyzing)
Sant_1534,1474,-,Hydantoinase B/oxoprolinase
Sant_1535,1475,gluD,Glutamate transport system permease protein
Sant_1536,1476,gluC,Glutamate transport system permease protein
Sant_1537,1477,-,"Glutamate ABC transporter, solute-binding protein"
Sant_1538,1478,-,Glutamate ABC transporter ATP-binding protein
Sant_1539,1479,-,GntR family transcriptional regulator
Sant_1540,1480,-,Putative 5-oxoprolinase (ATP-hydrolyzing)
Sant_1541,1481,-,Hydantoinase/5-oxoprolinase
Sant_1542,1482,-,hypothetical protein
Sant_1543,1483,-,Aspartate/tyrosine/aromatic aminotransferase
Sant_1544,1484,-,Endoribonuclease L-PSP
Sant_1545,1485,-,Nitrogen assimilation transcriptional regulator
Sant_1546,1486,-,"Acetyl-CoA carboxylase, biotin carboxyl carrier protein"
Sant_1547,1487,-,Acetyl-CoA carboxylase biotin carboxylase subunit
Sant_1548,1488,-,Biotin/lipoyl attachment domain-containing protein
Sant_1549,1489,-,Putative amino acid ABC transporter permease
Sant_1550,1490,-,Glutamate/aspartate transport system permease protein
Sant_1551,1491,-,Anhydrase family 3 protein
Sant_1552,1492,-,Multidrug resistance protein B
Sant_1553,1493,-,Aminotransferase class I and II
Sant_1554,1494,-,Acyl-CoA transferase/carnitine dehydratase
Sant_1555,1495,-,Enoyl-CoA hydratase/isomerase
Sant_1556,1496,-,"Glutamine ABC transporter, periplasmic amino acid-binding protein"
Sant_1557,1497,-,Lactam utilization protein B-like protein
Sant_1558,1498,-,Urea amidolyase related protein
Sant_1559,1499,-,Putative allophanate hydrolase subunit 1
Sant_1560,1500,-,Polar amino acid ABC transporter ATP-binding protein
Sant_1561,1501,-,Spermidine/putrescine ABC transporter ATPase subunit
Sant_1562,1502,-,Binding-protein-dependent transport systems inner membrane component
Sant_1563,1503,-,Binding-protein-dependent transport systems inner membrane component
Sant_1564,1504,-,Extracellular solute-binding protein family 1
Sant_1565,1505,-,Spermidine/putrescine ABC transporter ATP-binding subunit
Sant_1566,1506,-,Acyl-CoA dehydrogenase domain-containing protein
Sant_1567,1507,-,Peptidase dimerization domain-containing protein
Sant_1568,1508,-,putative ester cyclase
Sant_1569,1509,-,Peptidase M24
Sant_1570,1510,-,Xaa-Pro aminopeptidase
Sant_1571,1511,-,Putative oxygenase
Sant_1572,1512,-,Putative GntR family transcriptional regulator
Sant_1573,1513,-,Putrescine aminotransferase
Sant_1574,1514,-,Gamma-aminobutyraldehyde dehydrogenase
Sant_1575,1515,-,Putative esterase
Sant_1576,1516,-,TonB-dependent siderophore receptor
Sant_1577,1517,-,Alkanesulfonate monooxygenase SsuD
Sant_1578,1518,-,Aliphatic sulfonates family ABC transporter periplasmic ligand-binding protein
Sant_1579,1519,-,N-acetylmuramoyl-l-alanine amidase I
Sant_1580,1520,-,Endonuclease/exonuclease/phosphatase family protein
Sant_1581,1521,-,Gluconate 2-dehydrogenase subunit 3
Sant_1582,1522,-,Gluconate dehydrogenase subunit
Sant_1583,1523,-,Gluconate 2-dehydrogenase cytochrome c subunit
Sant_1584,1524,-,hypothetical protein
Sant_1585,1525,-,NIPSNAP family containing protein
Sant_1586,1526,-,ROK family protein
Sant_1587,1527,-,Extracellular solute-binding protein
Sant_1588,1528,-,Binding-protein-dependent transport systems inner membrane component
Sant_1589,1529,-,Binding-protein-dependent transport systems inner membrane component
Sant_1590,1530,-,Sugar dehydrogenase
Sant_1591,1531,-,ABC transporter related protein
Sant_1592,1532,-,hypothetical protein
Sant_1593,1533,-,Luciferase-like monooxygenase
Sant_1594,1534,-,BFD/(2Fe-2S)-binding domain-containing protein
Sant_1595,1535,-,Putative Dehydrogenase
Sant_1596,1536,-,FAD dependent oxidoreductase
Sant_1597,1537,-,hypothetical protein
Sant_1599,1538,-,UbiD family decarboxylase
Sant_1600,1539,hutC,Putative transcriptional regulator
Sant_1601,1540,-,"Aldehyde dehydrogenase, NAD(P)-dependent"
Sant_1602,1541,-,Thiamine pyrophosphate protein
Sant_1603,1542,-,Extracellular solute-binding protein family 1
Sant_1604,1543,-,"Putative protein transporter, ATPase"
Sant_1605,1544,-,Binding-protein-dependent transport systems inner membrane component
Sant_1606,1545,-,Binding-protein-dependent transport systems inner membrane component
Sant_1607,1546,-,Putative PQQ-dependent dehydrogenase 4
Sant_1608,1547,-,hypothetical protein
Sant_1609,1548,-,Putative carbon-nitrogen hydrolase
Sant_1610,1549,-,DoxX family protein
Sant_1611,1550,-,hypothetical protein
Sant_1612,1551,-,LysR family transcriptional regulator
Sant_1613,1552,-,"Transcriptional regulator, LacI family"
Sant_1614,1553,-,"Carbohydrate kinase, FGGY, xylulokinase"
Sant_1615,1554,-,Mannitol-1-phosphate 5-dehydrogenase
Sant_1616,1555,-,Mannitol dehydrogenase C-terminal domain protein
Sant_1617,1556,-,Putative D-galactonate transporter
Sant_1618,1557,-,"Transcriptional Regulator, DeoR family"
Sant_1619,1558,-,HAD superfamily hydrolase
Sant_1620,1559,-,"Carbohydrate kinase, FGGY-like protein"
Sant_1621,1560,btpA,Photosystem I assembly protein
Sant_1622,1561,-,DeoR family transcription regulator
Sant_1623,1562,-,Short-chain dehydrogenase/reductase SDR
Sant_1624,1563,-,Putative sn-Glycerol-3-phosphate ABC transporterATP-binding protein
Sant_1625,1564,-,Binding-protein-dependent transporters inner membrane component
Sant_1626,1565,-,Extracellular solute-binding protein family 1
Sant_1627,1566,-,Binding-protein-dependent transporters inner membrane component
Sant_1628,1567,-,5'(3')-deoxyribonucleotidase
Sant_1629,1568,-,Glyoxalase
Sant_1631,1569,mtfA,DgsA anti-repressor
Sant_1633,1570,lgtB,Lacto-N-neotetraose biosynthesis glycosyltransferase
Sant_1634,1571,-,hypothetical protein
Sant_1635,1572,fieF,Cation diffusion facilitator family transporter
Sant_1636,1573,-,hypothetical protein
Sant_1637,1574,-,hypothetical protein
Sant_1638,1575,-,hypothetical protein
Sant_1639,1576,-,Peptidase T
Sant_1640,1577,-,Putative inner membrane protein
Sant_1641,1578,-,hypothetical protein
Sant_1642,1579,-,hypothetical protein
Sant_1643,1580,-,hypothetical protein
Sant_1644,1581,apbE,Thiamine biosynthesis lipoprotein
Sant_1645,1582,-,hypothetical protein
Sant_1646,1583,-,hypothetical protein
Sant_1647,1584,-,hypothetical protein
Sant_1648,1585,-,"Transcriptional regulator, AraC family"
Sant_1649,1586,-,Putative cell wall biogenesis glycosyl transferase
Sant_1650,1587,-,Mannosyl-3-phosphoglycerate phosphatase
Sant_1651,1588,-,hypothetical protein
Sant_1652,1589,-,hypothetical protein
Sant_1653,1590,rcsA1,Colanic acid capsular biosynthesis activation protein A
Sant_1654,1591,otsB,Trehalose-6-phosphate phosphatase
Sant_1655,1592,otsA,Trehalose-6-phosphate synthase
Sant_1656,1593,-,Putative general stress response protein
Sant_1657,1594,-,Putative phage repressor
Sant_1658,1595,-,hypothetical protein
Sant_1659,1596,putA,Trifunctional transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
Sant_1660,1597,-,hypothetical protein
Sant_1662,1598,-,Glycosyltransferase
Sant_1663,1599,-,Polysaccharide biosynthesis protein
Sant_1664,1600,cadC,Transcriptional regulator
Sant_1665,1601,-,hypothetical protein
Sant_1666,1602,-,Cytoplasmic chaperone TorD family protein
Sant_1667,1603,yceB,Putative lipoprotein
Sant_1668,1604,grxB,Glutaredoxin 2
Sant_1669,1605,mdtH,Multidrug resistance protein
Sant_1670,1606,rimJ,Ribosomal-protein-S5-alanine N-acetyltransferase
Sant_1671,1607,mviM,Virulence factor
Sant_1672,1608,murJ,Putative virulence factor
Sant_1673,1609,argS,Arginyl-tRNA synthetase
Sant_1674,1610,-,hypothetical protein
Sant_1675,1611,-,Class I/II aminotransferase
Sant_1676,1612,cutC,Copper homeostasis protein
Sant_1677,1613,cmoB,TRNA (mo5U34)-methyltransferase
Sant_1678,1614,cmoA,Putative methyltransferase
Sant_1679,1615,yecN,Putative inner membrane protein
Sant_1680,1616,-,hypothetical protein
Sant_1681,1617,yecD,Isochorismatase hydrolase
Sant_1682,1618,aspS,Aspartyl-tRNA synthetase
Sant_1683,1619,nudB,DATP pyrophosphohydrolase
Sant_1684,1620,-,hypothetical protein
Sant_1685,1621,ruvC,Holliday junction resolvase
Sant_1686,1622,ruvA,Holliday junction DNA helicase motor protein
Sant_1687,1623,ruvB,Holliday junction DNA helicase B
Sant_1688,1624,znuB,"ABC-type Mn2+/Zn2+ transport system, permease component"
Sant_1689,1625,znuC,High-affinity zinc transporter ATPase
Sant_1690,1626,znuA,High-affinity zinc transporter periplasmic component
Sant_1691,1627,yebA,Putative peptidase M23
Sant_1692,1628,lpxM,Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase
Sant_1693,1629,-,Mn2+/Fe2+ transporter
Sant_1694,1630,-,hypothetical protein
Sant_1695,1631,-,Putative inner membrane protein
Sant_1696,1632,pykA,Pyruvate kinase II
Sant_1697,1633,hexR,DNA-binding transcriptional regulator
Sant_1698,1634,zwf,Glucose-6-phosphate 1-dehydrogenase
Sant_1699,1635,eda,2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase
Sant_1700,1636,yeaM,AraC family transcriptional regulator
Sant_1701,1637,yeaN,Membrane protein
Sant_1702,1638,purT,Phosphoribosylglycinamide formyltransferase 2
Sant_1703,1639,-,hypothetical protein
Sant_1704,1640,ptrB,Protease II
Sant_1705,1641,exoX,Exodeoxyribonuclease X
Sant_1706,1642,holE,DNA polymerase III subunit theta
Sant_1707,1643,ftnA,Ferritin
Sant_1708,1644,yobA,Putative copper resistance protein
Sant_1709,1645,yebZ,Putative copper resistance protein
Sant_1710,1646,-,hypothetical protein
Sant_1712,1647,-,LuxR family transcriptional regulatory protein
Sant_1713,1648,-,LuxR family transcriptional regulatory protein
Sant_1714,1649,-,LuxR family transcriptional regulatory protein
Sant_1715,1650,-,hypothetical protein
Sant_1716,1651,-,hypothetical protein
Sant_1717,1652,ssrB,Putative two-component response regulator
Sant_1718,1653,ssrA,Two-component sensor kinase
Sant_1719,1654,ssaB,Secreted effector protein
Sant_1720,1655,ssaC,Type III secretion apparatus
Sant_1721,1656,ssaD,Type III secretion apparatus
Sant_1722,1657,ssaE,Secreted effector protein
Sant_1723,1658,sseA,Pathogenicity island protein
Sant_1724,1659,sseB,Putative secreted effector protein
Sant_1725,1660,sscA,Type III secretion chaperone
Sant_1726,1661,sseC,Translocation machinery component
Sant_1727,1662,sseD,Translocation machinery component
Sant_1728,1663,sseE,Secreted effector protein
Sant_1729,1664,sscB,Type III secretion chaperone
Sant_1730,1665,ssaG,Type III secretion apparatus
Sant_1731,1666,ssaH,Type III secretion apparatus
Sant_1732,1667,ssaI,Type III secretion apparatus
Sant_1733,1668,ssaJ,Type III secretion apparatus
Sant_1734,1669,-,Type III secretion apparatus
Sant_1735,1670,ssaK,Type III secretion apparatus
Sant_1736,1671,ssaL,Type III secretion apparatus
Sant_1737,1672,ssaM,Type III secretion apparatus
Sant_1738,1673,ssaV,Type III secretion apparatus
Sant_1739,1674,ssaN,Type III secretion system ATPase
Sant_1740,1675,ssaO,Type III secretion apparatus
Sant_1741,1676,ssaP,Type III secretion system protein
Sant_1742,1677,ssaQ,Type III secretion system protein
Sant_1743,1678,ssaR,Type III secretion system protein
Sant_1744,1679,ssaS,Type III secretion apparatus
Sant_1745,1680,ssaT,Type III secretion apparatus
Sant_1746,1681,ssaU,Secretion system apparatus protein
Sant_1747,1682,-,hypothetical protein
Sant_1748,1683,-,Glyoxalase/bleomycin resistance
Sant_1749,1684,-,LysR family transcriptional regulator
Sant_1750,1685,-,Urea carboxylase
Sant_1751,1686,-,Allophanate hydrolase subunit 1
Sant_1752,1687,-,LamB/YcsF family protein
Sant_1753,1688,-,D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein
Sant_1754,1689,-,hypothetical protein
Sant_1755,1690,-,"ABC amino acid transporter, ATPase subunit"
Sant_1756,1691,-,"Polar amino acid ABC transporter, inner membranesubunit"
Sant_1757,1692,speB2,Agmatinase
Sant_1758,1693,-,Amino acid ABC transporter
Sant_1759,1694,-,GntR family transcriptional regulator
Sant_1760,1695,-,Allantoate amidohydrolase
Sant_1761,1696,aatA,Aspartate aminotransferase A
Sant_1762,1697,-,hypothetical protein
Sant_1763,1698,-,hypothetical protein
Sant_1764,1699,-,Paraquat-inducible protein B
Sant_1765,1700,yebS,Inner membrane protein
Sant_1766,1701,yebR,Diguanylate cyclase
Sant_1767,1702,proQ,Solute/DNA competence effector
Sant_1768,1703,prc,Carboxy-terminal protease
Sant_1769,1704,htpX,Putative protease/heat shock protein
Sant_1770,1705,-,MFS transporter
Sant_1771,1706,kdgR,Putative transcriptional regulator
Sant_1772,1707,-,hypothetical protein
Sant_1773,1708,-,hypothetical protein
Sant_1774,1709,-,hypothetical protein
Sant_1775,1710,-,Metallo-beta-lactamase
Sant_1776,1711,-,hypothetical protein
Sant_1777,1712,cspC,Cold shock protein
Sant_1778,1713,-,hypothetical protein
Sant_1779,1714,rrmA,RRNA (guanine-N(1)-)-methyltransferase
Sant_1780,1715,yebN,Membrane protein
Sant_1781,1716,yobD,Putative membrane protein
Sant_1782,1717,manZ,"Mannose specific PTS system, IID component"
Sant_1783,1718,manY,Mannose specific PTS system IIC component
Sant_1784,1719,manX,Mannose speicific PTS system IIAB component
Sant_1785,1720,yoaE,Integral membrane protein
Sant_1786,1721,sdaA,L-serine deamindase 1
Sant_1787,1722,nudL,NUDIX hydrolase
Sant_1788,1723,pabB,Para-aminobenzoate synthase component I
Sant_1789,1724,-,hypothetical protein
Sant_1790,1725,yoaB,Endoribonuclease
Sant_1791,1726,yoaA,ATP-dependent helicase
Sant_1792,1727,yeaZ,Peptidase M22 glycoprotease
Sant_1793,1728,yeaY,"Outer membrane lipoprotein, Slp family"
Sant_1794,1729,rnd,Ribonuclease D
Sant_1795,1730,minE,Cell division topological specificity factor
Sant_1796,1731,minD,Cell division inhibitor
Sant_1797,1732,minC,Septum site-determining protein
Sant_1798,1733,-,hypothetical protein
Sant_1799,1734,ycgM,Fumarylacetoacetate (FAA) hydrolase
Sant_1800,1735,-,hypothetical protein
Sant_1801,1736,-,hypothetical protein
Sant_1802,1737,dsbB,Disulfide bond formation protein B
Sant_1803,1738,fadR,Fatty acid metabolism regulator
Sant_1804,1739,ycgB,SpoVR family protein
Sant_1805,1740,dadA,"D-amino acid dehydrogenase, small subunit"
Sant_1806,1741,alr,Alanine racemase
Sant_1807,1742,-,Multidrug resistance protein
Sant_1808,1743,-,"Putative regulatory protein, MarR family"
Sant_1809,1744,cvrA,Potassium/proton antiporter
Sant_1810,1745,-,hypothetical protein
Sant_1811,1746,yeaG,PrkA family serine protein kinase
Sant_1812,1747,mipA,MltA-interacting protein precursor
Sant_1813,1748,yeaE,Methylglyoxal reductase (NADPH-dependent)
Sant_1814,1749,yeaD,Aldose 1-epimerase
Sant_1815,1750,gapA,Glyceraldehyde 3-phosphate dehydrogenase
Sant_1816,1751,msrB,Methionine sulfoxide reductase B
Sant_1817,1752,-,hypothetical protein
Sant_1818,1753,pncA,Nicotinamidase/pyrazinamidase
Sant_1819,1754,ansA,L-asparaginase I
Sant_1820,1755,sppA,Protease 4
Sant_1821,1756,ydjA,Putative nitroreductase
Sant_1822,1757,topB,DNA topoisomerase III
Sant_1823,1758,nudG,Putative pyrophosphohydrolase
Sant_1824,1759,xthA,Exodeoxyribonuclease III
Sant_1826,1760,purU,Formyltetrahydrofolate deformylase
Sant_1827,1761,-,hypothetical protein
Sant_1828,1762,hnr,Response regulator of RpoS
Sant_1829,1763,galU,UTP--glucose-1-phosphate uridylyltransferase subunit
Sant_1830,1764,ugd,Putative UDP-glucose dehydrogenase
Sant_1831,1765,uge,Putative NAD dependent nucleotide sugar epimerase
Sant_1832,1766,hns,Global DNA-binding transcriptional dual regulator
Sant_1833,1767,tdk,Thymidine kinase
Sant_1834,1768,adhE,Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
Sant_1835,1769,oppA,Oligopeptide ABC transporter periplasmic component
Sant_1836,1770,oppB,Oligopeptide transporter permease
Sant_1837,1771,oppC,Oligopeptide ABC transporter permease component
Sant_1838,1772,oppD,Oligopeptide transporter ATP-binding component
Sant_1839,1773,oppF,Oligopeptide ABC transporter ATP-binding component
Sant_1840,1774,yciU,dsDNA-mimic protein
Sant_1841,1775,cls,Cadriolipin synthetase
Sant_1842,1776,-,hypothetical protein
Sant_1843,1777,-,hypothetical protein
Sant_1844,1778,-,LysM domain-containing protein
Sant_1845,1779,-,YCII domain-containing protein
Sant_1846,1780,tonB,Transport protein
Sant_1847,1781,yciA,Acyl-CoA thioester hydrolase
Sant_1848,1782,yciB,Intracellular septation protein A
Sant_1849,1783,yciC,membrane protein
Sant_1850,1784,-,hypothetical protein
Sant_1851,1785,ompW,Outer membrane protein
Sant_1852,1786,-,Transport-associated protein
Sant_1853,1787,trpA,Tryptophan synthase subunit alpha
Sant_1854,1788,trpB,Tryptophan synthase subunit beta
Sant_1855,1789,trpC,Bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase
Sant_1856,1790,trpD,Anthranilate phosphoribosyltransferase
Sant_1857,1791,trpG,Anthranilate synthase component II
Sant_1858,1792,trpE,Anthranilate synthase component I
Sant_1859,1793,yciV,S-adenosylmethionine tRNA ribosyltransferase
Sant_1860,1794,yciO,Putative translation factor (SUA5)
Sant_1861,1795,rluB,23S rRNA pseudouridylate synthase B
Sant_1862,1796,btuR,"Cob(I)yrinic acid a,c-diamide adenosyltransferase"
Sant_1863,1797,yciK,Short chain dehydrogenase
Sant_1864,1798,sohB,Putative periplasmic protease
Sant_1865,1799,-,hypothetical protein
Sant_1866,1800,topA,DNA topoisomerase I
Sant_1867,1801,cysB,Transcriptional regulator
Sant_1868,1802,acnA,Aconitate hydratase
Sant_1869,1803,-,hypothetical protein
Sant_1870,1804,-,IAA acetyltransferase
Sant_1871,1805,ribA,GTP cyclohydrolase II
Sant_1872,1806,pgpB,Phosphatidylglycerophosphatase B
Sant_1873,1807,yciS,membrane protein
Sant_1874,1808,yciM,Tetratricopeptide repeat protein
